Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ParcelCount,API_Command_java_lang_Runtime_exec,API_WebView_android_webkit_WebView_loadUrl,API_Database_android_database_sqlite_SQLiteDatabase_execSQL,API_Database_android_database_sqlite_SQLiteDatabase_getPath,API_Database_android_database_sqlite_SQLiteDatabase_insert,API_Database_android_database_sqlite_SQLiteDatabase_insertWithOnConflict,API_Database_android_database_sqlite_SQLiteDatabase_rawQuery,API_Database_android_database_sqlite_SQLiteDatabase_rawQueryWithFactory,API_Database_android_database_sqlite_SQLiteDatabase_updateWithOnConflict,API_IPC_android_content_ContextWrapper_sendBroadcast,API_IPC_android_content_ContextWrapper_startActivity,API_IPC_android_content_ContextWrapper_registerReceiver,API_Binder_android_app_ContextImpl_registerReceiver,API_Crypto_javax_crypto_spec_SecretKeySpec_$init,API_Crypto_javax_crypto_Cipher_doFinal,API_Crypto-Hash_java_security_MessageDigest_digest,API_Crypto-Hash_java_security_MessageDigest_update,API_DeviceInfo_android_telephony_TelephonyManager_getDeviceId,API_DeviceInfo_android_telephony_TelephonyManager_getSubscriberId,API_DeviceInfo_android_telephony_TelephonyManager_getLine1Number,API_DeviceInfo_android_net_wifi_WifiInfo_getBSSID,API_Network_java_net_URL_openConnection,API_DexClassLoader_dalvik_system_BaseDexClassLoader_findResource,API_DexClassLoader_dalvik_system_DexFile_loadClass,API_Base64_android_util_Base64_decode,API_Base64_android_util_Base64_encode,API_Base64_android_util_Base64_encodeToString,API_SystemManager_android_app_ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android_app_NotificationManager_notify,API_DeviceData_android_content_ContentResolver_query,API_DeviceData_android_content_ContentResolver_registerContentObserver,API_DeviceData_android_os_SystemProperties_get,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Logcat_debug,Logcat_info,Logcat_warning,Logcat_error,Logcat_verbose,Logcat_total,label
58424,7076,11328,39592,71696,9692,16777,14590,2186,37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,942,3440,1795,4027,2259,12463,115
34347,548,10836,29272,77856,556,14172,12039,2132,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,730,7,1030,8,2892,4874,1536,2122,778,12202,204
83648,33200,10804,39276,102740,34476,19677,16931,2745,12,30,0,0,0,0,0,0,0,0,0,0,0,194,180,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,280,59,12098,71,8695,95,1658,501,1520,5723,1399,10801,91
50942,6572,11480,34456,73576,7792,17393,13290,4102,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,43,0,0,0,0,1511,2718,15093,1152,3681,24155,101
119972,20700,11096,85636,84956,26148,33303,26193,7109,94,50,0,9,12,126,0,0,19,52,10,0,0,27,27,17,16,23,157,16,20,20,0,6,12,0,0,0,0,0,0,0,20,84,0,0,1800,30,1714,696,2807,2886,2130,10233,164
65879,7408,10612,47824,113740,7652,24110,17704,6405,198,39,0,0,16,12,0,5,0,2,1,24,0,2,4,2,2,8,6,11,0,6,0,6,0,0,2,2,2,0,0,7,16,18,587,5,625,6,3538,2233,1513,773,4454,12511,278
84783,35884,10792,36416,102040,37372,16806,14314,2491,4,46,0,19,0,0,0,0,0,0,0,0,0,106,101,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7252,4102,2037,776,1515,15682,88
94933,40832,10704,41080,103272,42264,27050,21775,5274,39,43,0,5,0,0,0,0,0,0,0,0,0,44,42,0,0,0,0,4,0,0,0,0,14,0,8,0,0,0,0,0,40,13,0,0,0,0,940,1745,2362,1515,3295,9857,104
96363,8452,10576,75536,111688,8828,31941,21818,10122,205,45,0,0,2,64,16,32,58,63,0,1,0,46,72,0,0,207,401,8,0,0,0,7,0,0,12,23,23,0,0,0,0,14,24654,54,9732,59,1769,712,1517,3212,6793,14003,2107
105882,23652,11172,70588,96708,27324,30686,26067,4618,50,44,0,5,12,76,0,0,10,28,8,0,0,20,19,12,11,9,9,11,18,18,0,2,0,0,0,0,0,0,0,0,20,53,0,0,600,10,1548,2064,541,1706,1475,7334,164
68128,6200,10660,53704,90272,6368,30564,24800,5763,174,32,0,0,0,0,0,0,0,0,0,3,0,18,36,0,0,7,41,4,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4207,780,1514,2530,1863,10894,279
63223,9396,10700,43416,95916,9520,19358,14748,4609,24,21,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,327,232,8,0,0,0,2,0,0,0,0,0,0,0,0,0,25,98470,166,16097,196,9339,1642,2644,975,2398,16998,74
137112,27732,8736,82948,125264,27976,45209,36996,8212,195,59,0,12,15,88,2,2,80,84,0,20,0,91,116,0,0,1351,1136,132,0,0,0,12,3,0,0,207,207,0,0,0,60,22,777434,1580,201583,2050,10639,1982,1245,1514,10627,26007,214
39950,312,10648,35252,77532,448,14294,12120,2173,6,20,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,7,0,14,0,0,7,0,0,0,0,1,0,2,0,4,280,7,420,7,1496,1480,3251,689,1565,8481,320
96460,17820,10268,69204,95932,19000,36729,27567,9161,224,55,0,0,7,25,0,0,3,21,3,6,0,41,65,0,0,53,411,42,38,0,0,5,0,0,4,0,0,0,0,0,64,21,22397,130,27005,167,3000,592,3755,2774,1515,11636,209
39687,1036,10792,32404,77660,1044,14703,13128,1574,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,0,8,0,0,0,0,1,0,0,0,3,3736,31,4632,39,1521,4241,2162,2694,806,11424,124
69830,10192,9848,51340,59732,10776,25508,21440,4067,240,30,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,13,0,28,0,0,3,0,0,0,0,0,0,0,6,5,32391,51,4548,63,609,2094,3246,4770,1859,12578,5
108818,40120,10608,51228,111184,45060,27718,19769,7948,75,38,15,0,0,0,0,0,0,0,0,0,0,46,46,0,0,28,16,7,0,0,0,0,0,0,0,7,7,0,0,0,44,18,81756,106,7189,102,2773,2735,1723,1510,3774,12515,89
81159,25048,12092,46036,85900,26344,28966,23111,5854,74,32,0,20,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,20,7,91404,245,51861,309,2791,1945,608,2115,1574,9033,133
29950,0,10964,26440,57516,8,12077,10496,1580,2,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2257,1525,2863,728,5309,12682,111
108619,21328,9260,47492,129080,22752,26203,20632,5570,35,48,0,21,0,0,0,0,0,0,0,14,0,54,60,0,0,549,327,105,2,2,0,0,6,0,0,0,0,0,0,0,40,8,9615405,7970,335697,5037,1973,1667,2934,7493,816,14883,2176
31643,0,12608,27072,75288,4,9013,5948,3064,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,1,0,0,0,0,962,1516,2039,2707,2580,9804,109
31904,184,11104,29000,49028,188,8000,6113,1886,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,972,3300,1539,4170,2118,12099,169
61225,3260,9956,46748,79088,6028,19437,15228,4208,122,23,0,0,6,6,0,0,2,2,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,717,3188,2076,1578,3572,11131,229
150192,23396,12468,118776,85236,24116,39171,30376,8794,25,36,0,9,0,0,0,0,0,0,0,0,0,26,27,0,0,844,422,0,0,0,0,1,0,0,0,0,0,0,0,0,20,5,308,3,369,4,1514,1833,1680,1093,2678,8798,2083
97040,39668,10788,42844,104432,41420,27216,20821,6394,44,44,0,0,1,9,0,0,0,4,0,0,0,76,76,0,0,9,9,8,0,0,0,0,0,0,0,6,6,0,0,0,60,20,75851,91,11827,87,3116,2463,1900,791,1574,9844,251
85504,33384,10760,40028,100784,34724,19699,17084,2614,12,30,0,0,0,0,0,0,0,0,0,0,0,126,117,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,180,39,8340,48,5860,66,1656,2624,4806,1080,2685,12851,91
84466,35940,10772,36016,90692,37684,16893,14586,2306,4,46,0,14,0,0,0,0,0,0,0,0,0,66,63,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,2144,4635,4756,765,1495,13795,88
38754,2488,10984,29172,93800,2504,14223,12703,1519,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,0,0,3249,2488,1595,1550,4691,13573,287
36799,0,10948,34852,33992,4,9117,5979,3137,0,13,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4017,1533,661,1938,2927,11076,170
81252,3968,10840,70292,76432,3996,18049,14349,3699,115,25,0,0,0,0,0,0,0,0,0,0,0,6,12,3,0,10827,10838,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1800,30,691,1586,2030,2453,2436,9196,317
142731,42636,10756,84032,110596,44436,39462,30971,8490,13,45,10,55,2,2,0,0,0,0,0,0,0,67,82,19,19,319,671,1,40,0,0,0,0,0,0,0,0,0,0,0,40,9,4425660,3745,237426,2570,1513,4726,2430,1192,1868,11729,123
47859,4716,12348,34580,87340,4732,15416,10837,4578,5,13,0,0,24,287,0,0,8,251,7,334,0,49,83,0,0,0,0,1,16,0,0,1,0,0,0,0,0,0,0,110,90,76,0,0,0,0,3100,919,3455,1836,3514,12824,220
56075,5860,10812,40940,97280,5968,24215,21647,2567,34,20,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,180,90,0,0,0,0,1,0,0,32,26,26,0,0,0,0,15,40,1,420,7,1517,1106,4055,2137,3784,12599,259
47009,1972,11080,36932,78504,4052,20872,16112,4759,258,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1694,3254,836,3601,2179,11564,91
97071,34716,10660,48736,106472,38300,26763,22236,4526,102,40,0,24,0,0,0,0,0,0,0,0,0,132,121,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,220,59,94116,293,44636,300,3803,1518,14847,962,2737,23867,91
32184,60,10476,28904,56368,64,7922,4950,2971,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1182,1950,1151,1526,649,6458,3069
121813,27672,11296,85076,78260,28828,37207,29763,7443,145,36,0,20,0,0,0,0,0,0,0,0,0,35,37,0,0,348,202,0,0,0,0,15,0,0,0,0,0,0,0,0,20,5,751404,907,139006,900,1836,1064,2570,1506,10556,17532,125
176221,12244,10228,148724,104660,13072,49376,38684,10691,87,67,0,1,1,429,1,1,1,214,0,0,0,34,34,1,2,253,140,0,0,0,0,15,0,0,16,2,2,1,0,6,24,225,456803,550,65664,462,1811,4167,1508,3483,746,11715,139
114597,13464,11176,88344,83848,17952,33963,26513,7449,162,48,0,10,16,144,0,0,22,57,14,0,0,29,29,17,16,18,97,16,20,20,0,6,7,0,0,0,0,0,0,0,20,96,0,0,1620,27,2651,2081,2736,1692,633,9793,164
85286,25788,10860,52168,79428,27048,45375,24864,20510,87,40,0,6,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,674,8,1660,19,1311,2352,703,1543,18853,24762,248
97623,40356,11504,43576,98504,42148,24646,19577,5068,11,40,0,69,1,26,26,8,0,0,0,0,0,44,42,0,0,87,45,27,106,4,0,0,1,0,0,0,0,0,0,0,48,35,185236,309,21899,275,3762,1075,2664,3124,1567,12192,97
76237,21828,10648,46524,80200,22928,31174,25047,6126,74,38,0,2,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,40,5,0,0,0,0,2105,1431,1846,523,1516,7421,205
121771,26776,11448,83444,69980,28204,35919,25104,10814,25,40,0,12,0,0,0,0,0,0,0,0,0,25,25,0,0,420,210,1,2,2,0,0,0,0,0,0,0,0,0,0,20,7,4651950,3923,221413,2644,1955,631,2276,1592,2635,9089,2078
46004,4836,11680,31920,76600,4852,13117,10658,2458,7,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,60,30,0,0,18,0,0,39,0,0,0,0,0,0,129,0,55,12179,45,3351,42,2934,8908,1529,3531,1230,18132,2139
78563,31276,10772,37692,97896,32552,14563,10335,4227,36,36,0,36,0,0,0,0,0,0,0,0,0,128,117,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,220,80,142558,427,67911,438,1014,2361,5999,1547,4661,15582,91
145126,952,10596,138472,81504,964,25750,17991,7758,32,44,0,0,2,4,0,0,0,2,0,6,1,17,20,47,47,29,3003,8,2,2,0,0,0,0,96,1,1,1,0,6,0,11,3201,37,8056,42,3418,759,1512,2070,2888,10647,2098
94461,12548,8844,56208,114188,16640,36323,30461,5861,276,68,3,1,10,5,1,1,0,3,2,3,0,23,23,57,57,67,66,13,4,0,1,0,15,0,90,6,0,0,0,0,30,15,11609,57,10651,65,3336,2202,3650,1946,811,11945,280
107259,42488,10852,50948,82724,44728,25132,20112,5019,37,43,0,26,2,32,0,0,10,10,0,40,0,235,263,0,0,0,0,30,60,60,0,0,0,0,0,0,0,0,0,0,220,201,183229,457,84041,564,3535,2919,1877,809,9233,18373,217
70703,5024,10192,50368,60832,13716,21188,14923,6264,77,19,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,34,18,1,2,2,0,1,17,0,0,0,0,0,0,0,0,10,81086,218,35122,252,3015,2186,3713,1652,699,11265,2121
56782,4252,11096,46228,78860,4392,10585,7611,2973,0,26,0,0,0,0,0,0,0,0,0,145,29,0,0,0,0,0,0,0,0,0,0,2,0,0,58,0,0,0,0,0,0,29,0,0,0,0,6666,2257,4192,860,1528,15503,2150
10853,0,9732,8672,61804,4,7725,4932,2792,0,16,3,0,4,6,0,0,0,2,0,0,0,12,11,11,11,0,0,9,18,18,0,0,1,0,0,0,0,0,0,0,22,27,0,0,300,5,2271,1841,1203,1528,2590,9433,213
121042,17164,10636,88764,104396,19140,51235,41061,10173,723,75,0,0,2,5,26,26,1,3,8,2,0,12,24,0,0,53,130,11,0,0,0,0,4,0,20,0,0,0,0,4,9,126,20148,104,12768,120,1926,2678,975,2274,1512,9365,139
60296,7928,11112,41144,96196,9776,31702,27512,4189,7,17,0,2,0,0,0,0,0,0,0,0,0,32,31,78,78,0,0,10,52,20,0,0,0,0,0,0,0,0,0,0,40,15,17736,160,27979,193,4388,730,5072,3477,1713,15380,2175
62859,8696,11840,42764,103636,8820,22464,13775,8688,83,26,0,0,15,18,3,3,0,16,0,0,0,1,2,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,4,6,5,120,3,1800,30,729,2146,1512,1853,9491,15731,2163
98451,26080,10764,64224,77040,27212,34935,26286,8648,26,38,0,2,0,0,0,0,0,0,0,0,0,23,23,0,0,239,122,0,0,0,0,0,0,0,0,2,2,0,0,0,20,5,7009078,6166,320109,4242,3469,1517,1909,2349,1357,10601,130
46848,2656,10752,36076,80288,4556,22939,18525,4413,191,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,6194,32,4447,55,3822,2143,3320,1483,823,11591,91
154319,1024,10600,149276,53540,1036,30348,18661,11686,32,42,0,0,1,5,0,0,0,3,0,7,1,17,20,47,47,34,3008,8,2,2,0,0,0,0,96,1,1,1,0,6,0,11,4093,45,10727,53,785,1517,2717,1796,6058,12873,2098
42829,2172,10860,32776,93304,2388,16216,11860,4355,32,12,0,0,0,0,0,0,0,0,0,7,0,2,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,435,5,590,5,1559,2648,774,2157,2471,9609,2095
71422,2604,10664,57068,93224,7460,26714,21376,5337,423,28,0,0,6,105,10,10,15,32,10,0,0,6,12,0,0,2,1,11,22,0,6,0,9,0,0,0,0,0,0,0,0,33,24610,184,29800,227,14361,776,1507,2968,1988,21600,2057
44997,1304,11160,40332,62888,1308,7943,6375,1567,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,27,0,0,0,0,681,3708,8564,1871,1550,16374,120
45029,916,11232,40992,65100,920,7927,6230,1696,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,28,0,0,0,0,920,1513,4684,3558,2012,12687,120
37311,3392,12832,27060,87004,3408,17238,14474,2763,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1874,2147,5537,1982,532,12072,3041
50633,4772,11068,38016,93944,4916,17300,14576,2723,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,18,141304,163,12010,181,1937,1913,644,5369,1546,11409,116
80893,3436,10636,60436,97956,10076,42873,32970,9902,530,55,24,0,2,16,3,3,0,2,3,8,0,11,22,0,0,0,0,2,2,0,0,20,0,0,0,0,0,0,2,0,0,27,8177,52,8252,102,1507,695,3184,2183,6901,14470,220
33398,460,11116,28732,72544,468,10015,7177,2837,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1515,2374,3064,1961,690,9604,237
31077,6236,10288,17360,66056,6248,5359,3935,1423,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3196,1289,4330,1518,2345,12678,188
72540,344,10692,67200,76860,384,18114,11599,6514,11,36,6,0,0,18,5,5,0,17,0,0,0,24,35,1,1,5,834,0,0,0,0,4,11,0,64,0,0,0,0,0,0,10,4347,41,5232,69,3412,1513,1643,2429,3030,12027,291
55773,2188,10724,48840,80472,2220,12934,9591,3342,0,37,0,0,0,0,0,0,0,0,0,0,0,16,19,10,10,0,0,2,6,4,0,0,82,0,0,0,0,0,0,8,2,55,68408,392,30928,443,2194,2907,2909,1486,1179,10675,2127
102574,38204,12128,51232,106704,39816,27083,21780,5302,50,50,0,15,0,0,0,0,0,0,0,0,2,48,46,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,40,11,0,0,0,0,2021,4000,3294,755,1579,11649,88
53383,6936,11920,38188,74420,6952,21439,18695,2743,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,3018,1631,4469,1177,11574,21869,116
136864,25736,10504,94344,111724,26288,51248,41896,9351,208,49,0,0,1,10,2,2,5,9,0,0,0,26,36,47,47,83,446,0,0,0,0,19,4,0,110,14,14,0,0,10,0,18,1400730,1054,38158,709,1553,2836,2218,760,1786,9153,158
110298,34576,10556,58304,111332,38644,32776,26688,6087,140,48,36,0,0,0,0,0,0,0,0,0,0,50,50,0,0,36,20,9,0,0,0,0,0,0,0,7,7,0,0,0,44,23,209532,197,10526,165,2935,1031,1645,2889,2211,10711,89
136729,14964,10892,115708,61292,15568,43515,30866,12648,50,53,0,28,0,0,0,0,0,0,0,0,0,53,77,0,0,12,6,0,0,0,0,0,0,0,0,15,15,0,0,0,100,15,11571,14,1836,15,2957,964,1514,3282,1676,10393,166
35623,3600,12868,25160,69876,3612,7937,5117,2819,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3137,1544,4803,7164,1180,17828,221
122579,39416,10772,66424,113468,43996,39489,31473,8015,283,50,31,0,0,0,0,0,0,0,0,0,0,60,60,0,0,54,29,7,0,0,0,0,0,0,0,13,13,0,0,0,66,26,214540,227,12152,186,1088,1723,3455,2951,2634,11851,89
92380,38016,11684,40604,101520,39680,22547,18633,3913,30,34,0,14,0,0,0,0,0,0,0,0,0,262,249,116,65,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,280,41,276353,434,54034,473,949,2576,7364,3390,1723,16002,186
48312,1784,11020,41864,68024,1788,13279,9660,3618,196,17,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,112,0,29,1080,27,1620,27,3238,2812,827,1498,3881,12256,175
49767,1760,10960,36972,76020,6308,23041,17532,5508,126,18,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4832,23,2594,29,1584,2686,739,2824,2008,9841,184
37722,444,10928,32188,83756,448,8243,6070,2172,0,24,0,0,5,3,1,1,1,1,0,4,0,4,8,0,0,0,0,6,12,0,0,0,2,0,0,2,2,1,0,6,4,3,1287,18,1684,18,767,1521,6016,1596,2939,12839,211
45299,6636,11508,31180,66816,6652,13112,9757,3354,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2587,1354,1677,6329,2453,14400,2130
102712,28096,11824,62116,99364,28660,26500,21765,4734,37,54,0,69,1,16,16,14,0,0,0,0,0,54,52,0,0,194,98,27,87,4,0,0,1,0,0,0,0,0,0,0,52,27,795971,879,93783,767,842,2936,1601,2849,4153,12381,97
33657,156,11196,29652,48768,160,8926,5039,3886,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1528,690,1503,2194,1209,7124,2135
41008,480,10920,35944,79252,484,12508,7877,4630,0,40,3,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,0,14,0,1,0,0,11220,187,2462,1065,2136,1519,2416,9598,167
120689,25772,11436,86436,72448,26940,37213,28714,8498,106,40,0,11,0,0,0,0,0,0,0,0,0,38,39,0,0,382,191,0,0,0,0,1,0,0,0,0,0,0,0,0,20,5,627099,733,59441,630,955,2770,1588,2220,1512,9045,125
49438,1868,11084,37728,70780,5636,31994,27697,4296,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1541,1544,1793,489,2303,7670,155
108544,40072,10572,52992,100584,44020,30154,24117,6036,11,43,15,8,8,28,0,0,16,22,0,0,0,201,236,26,21,18,3107,1,24,0,0,4,0,0,0,0,0,0,0,0,160,33,2895,26,5866,38,2788,7213,2522,1527,831,14881,123
102149,22600,10780,66008,94384,26912,38343,30272,8070,180,43,26,0,0,0,0,0,0,0,0,0,0,29,29,0,0,28,15,12,0,0,0,0,0,0,0,8,8,0,0,0,24,15,81393,111,7819,111,3143,2153,1693,1280,3430,11699,89
35376,4328,11160,25744,76148,4332,7946,5778,2167,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1535,1769,2658,2575,6699,15236,200
72326,1220,10908,66484,79292,1232,13203,10733,2469,7,22,0,0,0,0,0,0,0,0,0,6,1,3,6,0,0,6688,13631,1,0,2,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1538,3254,2013,617,5141,12563,145
37112,816,10804,30840,80016,824,14574,12918,1655,73,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,5,0,0,0,0,1,0,0,0,3,120,3,1680,28,1515,1859,911,3674,2820,10779,124
56955,6708,11372,39900,68816,9416,17504,14212,3291,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1053,1827,4299,2470,3667,13316,115
82040,7048,10904,61440,98720,10320,27868,21545,6322,302,39,0,0,19,25,14,14,7,22,2,11,0,27,54,0,0,36,18,57,228,114,0,0,0,0,0,0,0,0,4,2,2,25,549,4,17214,282,4868,3142,2447,809,1812,13078,2100
41169,10552,10248,17480,59388,10608,5363,4108,1254,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1137,1520,2673,2168,3114,10612,188
99234,40112,11488,43400,100736,41940,24597,19732,4864,11,34,0,26,1,7,7,6,0,0,0,0,0,46,44,0,0,74,38,14,42,4,0,0,1,0,0,0,0,0,0,0,48,16,77849,173,28769,189,2456,2403,1549,794,3168,10370,146
48759,1936,11108,37048,84192,3944,20754,16060,4693,191,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,5326,28,3612,42,708,3051,2183,1740,3405,11087,91
79575,4512,10524,68672,96196,4532,30240,22812,7427,453,26,0,0,0,0,0,0,0,0,0,5,2,10,14,0,0,132,73,1,0,0,0,10,2,0,0,0,0,0,0,4,0,5,44552,92,16649,99,3385,15358,1929,719,1507,22898,74
147516,38496,10652,96608,97428,40136,39009,31356,7652,82,76,0,3,3,137,0,24,64,135,0,1,0,29,28,0,0,140,70,0,0,0,0,1,0,0,4,33,33,0,0,16,60,58,146080,172,22749,172,1815,3528,1507,759,2812,10421,2114
61593,1400,10540,55816,76376,1664,24968,20802,4165,307,54,0,0,2,17,0,6,13,15,0,0,15,12,11,10,10,60,30,0,0,0,0,10,1,0,8,6,6,1,0,0,0,14,5277,22,1863,22,633,1516,7724,2834,1749,14456,315
41210,1624,10816,34976,79788,1712,12778,9154,3623,28,30,0,0,0,0,0,0,0,0,0,0,1,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,160,4,2040,34,7224,816,2957,2293,1508,14798,126
54535,6836,10780,39368,99752,6864,18992,15261,3730,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,130,0,0,0,0,35,7,0,0,0,0,0,0,0,0,51,65583,248,43544,276,6870,1515,2320,3536,6885,21126,206
32585,2172,12840,24200,76108,2184,8954,5059,3894,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2131,1274,3173,1540,6102,14220,2110
32092,3204,13408,24104,74652,3212,8941,4885,4055,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1542,1440,2997,2629,2485,11093,245
95920,42900,12256,41040,96364,44560,26420,22558,3861,12,36,0,40,0,0,0,0,0,0,0,0,0,202,191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,240,38,0,0,0,0,2847,2562,7693,1005,1508,15615,2164
